case_id,r_m,web,design_variant,split_method,split_error_percent,nominal_load_fraction,load_fraction,face_layers_each_side,core_thickness_m,A66_N_per_m,A66h_N,equivalent_total_shear_range_N,face_shear_range_MPa,curve_C_MPa,curve_b,curve_source,face_damage_20y_proxy,face_status,core_shear_range_MPa,core_damage_20y,core_fatigue_status
nominal_b10_split0,43.05,forward,fatigue_robust_final,stiffness_based,0.0,0.47480981461616734,0.47480981461616734,5,0.06,119320000.0,63116126.4708,89133.32723577239,7.912276864552546,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.028700451237074705,PASS,0.01475170262882678,1.2859526192813126e-19,SOURCED_CURVE_PASS
nominal_b10_split0,43.05,aft,fatigue_robust_final,stiffness_based,0.0,0.5251901853838327,0.5251901853838327,6,0.06,142920000.0,69813152.84879999,89133.32723577239,7.912276864552546,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.028700451237074705,PASS,0.01475170262882678,1.2859526192813126e-19,SOURCED_CURVE_PASS
b9_split0,43.05,forward,fatigue_robust_final,stiffness_based,0.0,0.47480981461616734,0.47480981461616734,5,0.06,119320000.0,63116126.4708,89133.32723577239,7.912276864552546,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.16296706812698417,PASS,0.01475170262882678,1.2859526192813126e-19,SOURCED_CURVE_PASS
b9_split0,43.05,aft,fatigue_robust_final,stiffness_based,0.0,0.5251901853838327,0.5251901853838327,6,0.06,142920000.0,69813152.84879999,89133.32723577239,7.912276864552546,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.16296706812698417,PASS,0.01475170262882678,1.2859526192813126e-19,SOURCED_CURVE_PASS
b10_split_minus10,43.05,forward,fatigue_robust_final,stiffness_based,-10.0,0.47480981461616734,0.4273288331545506,5,0.06,119320000.0,63116126.4708,89133.32723577239,7.121049178097293,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.010007228567509335,PASS,0.013276532365944105,3.60142588244826e-20,SOURCED_CURVE_PASS
b10_split_minus10,43.05,aft,fatigue_robust_final,stiffness_based,-10.0,0.5251901853838327,0.5726711668454494,6,0.06,142920000.0,69813152.84879999,89133.32723577239,8.627603771985958,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.06819866690736938,PASS,0.016085362964719588,3.6584460700184945e-19,SOURCED_CURVE_PASS
b10_split_plus10,43.05,forward,fatigue_robust_final,stiffness_based,10.0,0.47480981461616734,0.5222907960777841,5,0.06,119320000.0,63116126.4708,89133.32723577239,8.703504551007802,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.07444157899763028,PASS,0.01622687289170946,4.066760569602153e-19,SOURCED_CURVE_PASS
b10_split_plus10,43.05,aft,fatigue_robust_final,stiffness_based,10.0,0.5251901853838327,0.47770920392221594,6,0.06,142920000.0,69813152.84879999,89133.32723577239,7.196949957119133,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.011126505783603455,PASS,0.013418042292933977,4.0935190489919213e-20,SOURCED_CURVE_PASS
b9_split_minus10,43.05,forward,fatigue_robust_final,stiffness_based,-10.0,0.47480981461616734,0.4273288331545506,5,0.06,119320000.0,63116126.4708,89133.32723577239,7.121049178097293,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.06313678122465258,PASS,0.013276532365944105,3.60142588244826e-20,SOURCED_CURVE_PASS
b9_split_minus10,43.05,aft,fatigue_robust_final,stiffness_based,-10.0,0.5251901853838327,0.5726711668454494,6,0.06,142920000.0,69813152.84879999,89133.32723577239,8.627603771985958,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.3551389423325057,PASS,0.016085362964719588,3.6584460700184945e-19,SOURCED_CURVE_PASS
b9_split_plus10,43.05,forward,fatigue_robust_final,stiffness_based,10.0,0.47480981461616734,0.5222907960777841,5,0.06,119320000.0,63116126.4708,89133.32723577239,8.703504551007802,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.3842678219990622,PASS,0.01622687289170946,4.066760569602153e-19,SOURCED_CURVE_PASS
b9_split_plus10,43.05,aft,fatigue_robust_final,stiffness_based,10.0,0.5251901853838327,0.47770920392221594,6,0.06,142920000.0,69813152.84879999,89133.32723577239,7.196949957119133,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.06945810304441957,PASS,0.013418042292933977,4.0935190489919213e-20,SOURCED_CURVE_PASS
nominal_b10_split0,47.15,forward,fatigue_robust_final,stiffness_based,0.0,0.47669599296610016,0.47669599296610016,5,0.06,119320000.0,57587988.63151999,63354.48373983739,6.188265733602993,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.00245789607470794,PASS,0.011537444588073377,6.605354264088356e-21,SOURCED_CURVE_PASS
nominal_b10_split0,47.15,aft,fatigue_robust_final,stiffness_based,0.0,0.5233040070338998,0.5233040070338999,6,0.06,142920000.0,63218541.06719998,63354.48373983739,6.188265733602994,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.0024578960747079453,PASS,0.01153744458807338,6.605354264088367e-21,SOURCED_CURVE_PASS
b9_split0,47.15,forward,fatigue_robust_final,stiffness_based,0.0,0.47669599296610016,0.47669599296610016,5,0.06,119320000.0,57587988.63151999,63354.48373983739,6.188265733602993,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.017844614259373857,PASS,0.011537444588073377,6.605354264088356e-21,SOURCED_CURVE_PASS
b9_split0,47.15,aft,fatigue_robust_final,stiffness_based,0.0,0.5233040070338998,0.5233040070338999,6,0.06,142920000.0,63218541.06719998,63354.48373983739,6.188265733602994,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.017844614259373892,PASS,0.01153744458807338,6.605354264088367e-21,SOURCED_CURVE_PASS
b10_split_minus10,47.15,forward,fatigue_robust_final,stiffness_based,-10.0,0.47669599296610016,0.42902639366949014,5,0.06,119320000.0,57587988.63151999,63354.48373983739,5.569439160242695,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.0008570153692570796,PASS,0.010383700129266041,1.8498888258202408e-21,SOURCED_CURVE_PASS
b10_split_minus10,47.15,aft,fatigue_robust_final,stiffness_based,-10.0,0.5233040070338998,0.5709736063305099,6,0.06,142920000.0,63218541.06719998,63354.48373983739,6.751976585988436,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.005877372885632532,PASS,0.01258843092302929,1.8935149908766834e-20,SOURCED_CURVE_PASS
b10_split_plus10,47.15,forward,fatigue_robust_final,stiffness_based,10.0,0.47669599296610016,0.5243655922627102,5,0.06,119320000.0,57587988.63151999,63354.48373983739,6.807092306963292,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.006375149411483106,PASS,0.012691189046880713,2.0889101096477867e-20,SOURCED_CURVE_PASS
b10_split_plus10,47.15,aft,fatigue_robust_final,stiffness_based,10.0,0.5233040070338998,0.4756344077372898,6,0.06,142920000.0,63218541.06719998,63354.48373983739,5.624554881217551,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.000945704719490772,PASS,0.010486458253117469,2.083570019733683e-21,SOURCED_CURVE_PASS
b9_split_minus10,47.15,forward,fatigue_robust_final,stiffness_based,-10.0,0.47669599296610016,0.42902639366949014,5,0.06,119320000.0,57587988.63151999,63354.48373983739,5.569439160242695,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.006913369182383007,PASS,0.010383700129266041,1.8498888258202408e-21,SOURCED_CURVE_PASS
b9_split_minus10,47.15,aft,fatigue_robust_final,stiffness_based,-10.0,0.5233040070338998,0.5709736063305099,6,0.06,142920000.0,63218541.06719998,63354.48373983739,6.751976585988436,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.03910793823182265,PASS,0.01258843092302929,1.8935149908766834e-20,SOURCED_CURVE_PASS
b9_split_plus10,47.15,forward,fatigue_robust_final,stiffness_based,10.0,0.47669599296610016,0.5243655922627102,5,0.06,119320000.0,57587988.63151999,63354.48373983739,6.807092306963292,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.04207666698967626,PASS,0.012691189046880713,2.0889101096477867e-20,SOURCED_CURVE_PASS
b9_split_plus10,47.15,aft,fatigue_robust_final,stiffness_based,10.0,0.5233040070338998,0.4756344077372898,6,0.06,142920000.0,63218541.06719998,63354.48373983739,5.624554881217551,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.007554052533378066,PASS,0.010486458253117469,2.083570019733683e-21,SOURCED_CURVE_PASS
nominal_b10_split0,51.25,forward,fatigue_robust_final,stiffness_based,0.0,0.4788023795618062,0.4788023795618062,5,0.06,119320000.0,52013768.69232,42286.83035365047,4.593303253667847,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.00012477430441738143,PASS,0.008563785727177343,1.8039088030640051e-22,SOURCED_CURVE_PASS
nominal_b10_split0,51.25,aft,fatigue_robust_final,stiffness_based,0.0,0.5211976204381937,0.5211976204381938,6,0.06,142920000.0,56619293.53247999,42286.83035365047,4.593303253667848,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.0001247743044173816,PASS,0.008563785727177345,1.8039088030640087e-22,SOURCED_CURVE_PASS
b9_split0,51.25,forward,fatigue_robust_final,stiffness_based,0.0,0.4788023795618062,0.4788023795618062,5,0.06,119320000.0,52013768.69232,42286.83035365047,4.593303253667847,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.0012204293452742722,PASS,0.008563785727177343,1.8039088030640051e-22,SOURCED_CURVE_PASS
b9_split0,51.25,aft,fatigue_robust_final,stiffness_based,0.0,0.5211976204381937,0.5211976204381938,6,0.06,142920000.0,56619293.53247999,42286.83035365047,4.593303253667848,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.0012204293452742737,PASS,0.008563785727177345,1.8039088030640087e-22,SOURCED_CURVE_PASS
b10_split_minus10,51.25,forward,fatigue_robust_final,stiffness_based,-10.0,0.4788023795618062,0.4309221416056256,5,0.06,119320000.0,52013768.69232,42286.83035365047,4.133972928301063,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,4.3506109828815076e-05,PASS,0.007707407154459608,5.052008725299499e-23,SOURCED_CURVE_PASS
b10_split_minus10,51.25,aft,fatigue_robust_final,stiffness_based,-10.0,0.5211976204381937,0.5690778583943744,6,0.06,142920000.0,56619293.53247999,42286.83035365047,5.015270745778829,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.0003004815422647712,PASS,0.009350504780265612,5.215540110199227e-22,SOURCED_CURVE_PASS
b10_split_plus10,51.25,forward,fatigue_robust_final,stiffness_based,10.0,0.4788023795618062,0.5266826175179868,5,0.06,119320000.0,52013768.69232,42286.83035365047,5.052633579034632,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,0.0003236324112968049,PASS,0.009420164299895076,5.70477098569839e-22,SOURCED_CURVE_PASS
b10_split_plus10,51.25,aft,fatigue_robust_final,stiffness_based,10.0,0.5211976204381937,0.47331738248201316,6,0.06,142920000.0,56619293.53247999,42286.83035365047,4.171335761556867,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,4.760202809961142e-05,PASS,0.0077770666740890745,5.632055670757993e-23,SOURCED_CURVE_PASS
b9_split_minus10,51.25,forward,fatigue_robust_final,stiffness_based,-10.0,0.4788023795618062,0.4309221416056256,5,0.06,119320000.0,52013768.69232,42286.83035365047,4.133972928301063,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.0004728193337361082,PASS,0.007707407154459608,5.052008725299499e-23,SOURCED_CURVE_PASS
b9_split_minus10,51.25,aft,fatigue_robust_final,stiffness_based,-10.0,0.5211976204381937,0.5690778583943744,6,0.06,142920000.0,56619293.53247999,42286.83035365047,5.015270745778829,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.00269175804486234,PASS,0.009350504780265612,5.215540110199227e-22,SOURCED_CURVE_PASS
b9_split_plus10,51.25,forward,fatigue_robust_final,stiffness_based,10.0,0.4788023795618062,0.5266826175179868,5,0.06,119320000.0,52013768.69232,42286.83035365047,5.052633579034632,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.0028777085567181096,PASS,0.009420164299895076,5.70477098569839e-22,SOURCED_CURVE_PASS
b9_split_plus10,51.25,aft,fatigue_robust_final,stiffness_based,10.0,0.5211976204381937,0.47331738248201316,6,0.06,142920000.0,56619293.53247999,42286.83035365047,4.171335761556867,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",0.0005126995198675281,PASS,0.0077770666740890745,5.632055670757993e-23,SOURCED_CURVE_PASS
nominal_b10_split0,54.6667,forward,fatigue_robust_final,stiffness_based,0.0,0.4808950738578863,0.4808950738578863,5,0.06,119320000.0,47319497.71848,22598.442694669757,2.710008927691784,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,6.376482688157219e-07,PASS,0.005052559017730445,3.0763054798848944e-25,SOURCED_CURVE_PASS
nominal_b10_split0,54.6667,aft,fatigue_robust_final,stiffness_based,0.0,0.5191049261421137,0.5191049261421137,6,0.06,142920000.0,51079301.293680005,22598.442694669757,2.7100089276917845,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,6.376482688157233e-07,PASS,0.005052559017730446,3.076305479884905e-25,SOURCED_CURVE_PASS
b9_split0,54.6667,forward,fatigue_robust_final,stiffness_based,0.0,0.4808950738578863,0.4808950738578863,5,0.06,119320000.0,47319497.71848,22598.442694669757,2.710008927691784,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",1.057117023035678e-05,PASS,0.005052559017730445,3.0763054798848944e-25,SOURCED_CURVE_PASS
b9_split0,54.6667,aft,fatigue_robust_final,stiffness_based,0.0,0.5191049261421137,0.5191049261421137,6,0.06,142920000.0,51079301.293680005,22598.442694669757,2.7100089276917845,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",1.0571170230356803e-05,PASS,0.005052559017730446,3.076305479884905e-25,SOURCED_CURVE_PASS
b10_split_minus10,54.6667,forward,fatigue_robust_final,stiffness_based,-10.0,0.4808950738578863,0.4328055664720977,5,0.06,119320000.0,47319497.71848,22598.442694669757,2.439008034922606,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,2.2233420370313148e-07,PASS,0.004547303115957401,8.615469972576962e-26,SOURCED_CURVE_PASS
b10_split_minus10,54.6667,aft,fatigue_robust_final,stiffness_based,-10.0,0.5191049261421137,0.5671944335279022,6,0.06,142920000.0,51079301.293680005,22598.442694669757,2.9610622076371746,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,1.5464977157802427e-06,PASS,0.005520624454916766,8.970761725081362e-25,SOURCED_CURVE_PASS
b10_split_plus10,54.6667,forward,fatigue_robust_final,stiffness_based,10.0,0.4808950738578863,0.528984581243675,5,0.06,119320000.0,47319497.71848,22598.442694669757,2.9810098204609625,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,1.6538953894365975e-06,PASS,0.005557814919503489,9.728661568136746e-25,SOURCED_CURVE_PASS
b10_split_plus10,54.6667,aft,fatigue_robust_final,stiffness_based,10.0,0.5191049261421137,0.471015418756325,6,0.06,142920000.0,51079301.293680005,22598.442694669757,2.458955647746394,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,2.4120201040507567e-07,PASS,0.004584493580544124,9.506300599761558e-26,SOURCED_CURVE_PASS
b9_split_minus10,54.6667,forward,fatigue_robust_final,stiffness_based,-10.0,0.4808950738578863,0.4328055664720977,5,0.06,119320000.0,47319497.71848,22598.442694669757,2.439008034922606,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",4.095487939947069e-06,PASS,0.004547303115957401,8.615469972576962e-26,SOURCED_CURVE_PASS
b9_split_minus10,54.6667,aft,fatigue_robust_final,stiffness_based,-10.0,0.5191049261421137,0.5671944335279022,6,0.06,142920000.0,51079301.293680005,22598.442694669757,2.9610622076371746,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",2.346466480138075e-05,PASS,0.005520624454916766,8.970761725081362e-25,SOURCED_CURVE_PASS
b9_split_plus10,54.6667,forward,fatigue_robust_final,stiffness_based,10.0,0.4808950738578863,0.528984581243675,5,0.06,119320000.0,47319497.71848,22598.442694669757,2.9810098204609625,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",2.4926266435837726e-05,PASS,0.005557814919503489,9.728661568136746e-25,SOURCED_CURVE_PASS
b9_split_plus10,54.6667,aft,fatigue_robust_final,stiffness_based,10.0,0.5191049261421137,0.471015418756325,6,0.06,142920000.0,51079301.293680005,22598.442694669757,2.458955647746394,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",4.4069977722489424e-06,PASS,0.004584493580544124,9.506300599761558e-26,SOURCED_CURVE_PASS
nominal_b10_split0,57.4,forward,fatigue_robust_final,stiffness_based,0.0,0.4836841674233965,0.4836841674233965,5,0.06,119320000.0,42047222.528,11370.47410334273,1.5434236089059783,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,2.289419409060548e-09,PASS,0.0028775694403331796,3.4248663063919832e-28,SOURCED_CURVE_PASS
nominal_b10_split0,57.4,aft,fatigue_robust_final,stiffness_based,0.0,0.5163158325766035,0.5163158325766035,6,0.06,142920000.0,44883930.815280005,11370.47410334273,1.5434236089059783,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,2.289419409060548e-09,PASS,0.0028775694403331796,3.4248663063919832e-28,SOURCED_CURVE_PASS
b9_split0,57.4,forward,fatigue_robust_final,stiffness_based,0.0,0.4836841674233965,0.4836841674233965,5,0.06,119320000.0,42047222.528,11370.47410334273,1.5434236089059783,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",6.66427368721248e-08,PASS,0.0028775694403331796,3.4248663063919832e-28,SOURCED_CURVE_PASS
b9_split0,57.4,aft,fatigue_robust_final,stiffness_based,0.0,0.5163158325766035,0.5163158325766035,6,0.06,142920000.0,44883930.815280005,11370.47410334273,1.5434236089059783,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",6.66427368721248e-08,PASS,0.0028775694403331796,3.4248663063919832e-28,SOURCED_CURVE_PASS
b10_split_minus10,57.4,forward,fatigue_robust_final,stiffness_based,-10.0,0.4836841674233965,0.4353157506810568,5,0.06,119320000.0,42047222.528,11370.47410334273,1.3890812480153805,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,7.982711882858948e-10,PASS,0.002589812496299862,9.591645893344363e-29,SOURCED_CURVE_PASS
b10_split_minus10,57.4,aft,fatigue_robust_final,stiffness_based,-10.0,0.5163158325766035,0.5646842493189432,6,0.06,142920000.0,44883930.815280005,11370.47410334273,1.688011381767765,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,5.6056719041717526e-09,PASS,0.0031471398643127826,1.010270378218799e-27,SOURCED_CURVE_PASS
b10_split_plus10,57.4,forward,fatigue_robust_final,stiffness_based,10.0,0.4836841674233965,0.5320525841657362,5,0.06,119320000.0,42047222.528,11370.47410334273,1.6977659697965763,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,5.938164330257389e-09,PASS,0.0031653263843664983,1.083096767498167e-27,SOURCED_CURVE_PASS
b10_split_plus10,57.4,aft,fatigue_robust_final,stiffness_based,10.0,0.5163158325766035,0.4679474158342638,6,0.06,142920000.0,44883930.815280005,11370.47410334273,1.3988358360441917,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,8.561334514859478e-10,PASS,0.0026079990163535775,1.0437716077607097e-28,SOURCED_CURVE_PASS
b9_split_minus10,57.4,forward,fatigue_robust_final,stiffness_based,-10.0,0.4836841674233965,0.4353157506810568,5,0.06,119320000.0,42047222.528,11370.47410334273,1.3890812480153805,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",2.581876170729689e-08,PASS,0.002589812496299862,9.591645893344363e-29,SOURCED_CURVE_PASS
b9_split_minus10,57.4,aft,fatigue_robust_final,stiffness_based,-10.0,0.5163158325766035,0.5646842493189432,6,0.06,142920000.0,44883930.815280005,11370.47410334273,1.688011381767765,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",1.4919865487813404e-07,PASS,0.0031471398643127826,1.010270378218799e-27,SOURCED_CURVE_PASS
b9_split_plus10,57.4,forward,fatigue_robust_final,stiffness_based,10.0,0.4836841674233965,0.5320525841657362,5,0.06,119320000.0,42047222.528,11370.47410334273,1.6977659697965763,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",1.571400875295471e-07,PASS,0.0031653263843664983,1.083096767498167e-27,SOURCED_CURVE_PASS
b9_split_plus10,57.4,aft,fatigue_robust_final,stiffness_based,10.0,0.5163158325766035,0.4679474158342638,6,0.06,142920000.0,44883930.815280005,11370.47410334273,1.3988358360441917,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",2.749712701794675e-08,PASS,0.0026079990163535775,1.0437716077607097e-28,SOURCED_CURVE_PASS
nominal_b10_split0,60.1333,forward,fatigue_robust_final,stiffness_based,0.0,0.4960448767108119,0.4960448767108119,5,0.06,119320000.0,25786868.169719998,10802.088976694842,2.4519529142076326,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,2.3442030629416864e-07,PASS,0.004571437636658298,9.184375352096003e-26,SOURCED_CURVE_PASS
nominal_b10_split0,60.1333,aft,fatigue_robust_final,stiffness_based,0.0,0.5039551232891881,0.5039551232891881,6,0.06,142920000.0,26198081.94348,10802.088976694842,2.451952914207632,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,2.3442030629416803e-07,PASS,0.0045714376366582975,9.184375352096003e-26,SOURCED_CURVE_PASS
b9_split0,60.1333,forward,fatigue_robust_final,stiffness_based,0.0,0.4960448767108119,0.4960448767108119,5,0.06,119320000.0,25786868.169719998,10802.088976694842,2.4519529142076326,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",4.2953217998169e-06,PASS,0.004571437636658298,9.184375352096003e-26,SOURCED_CURVE_PASS
b9_split0,60.1333,aft,fatigue_robust_final,stiffness_based,0.0,0.5039551232891881,0.5039551232891881,6,0.06,142920000.0,26198081.94348,10802.088976694842,2.451952914207632,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",4.29532179981689e-06,PASS,0.0045714376366582975,9.184375352096003e-26,SOURCED_CURVE_PASS
b10_split_minus10,60.1333,forward,fatigue_robust_final,stiffness_based,-10.0,0.4960448767108119,0.4464403890397307,5,0.06,119320000.0,25786868.169719998,10802.088976694842,2.2067576227868693,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,8.173730672641483e-08,PASS,0.004114293872992468,2.5721668598990943e-26,SOURCED_CURVE_PASS
b10_split_minus10,60.1333,aft,fatigue_robust_final,stiffness_based,-10.0,0.5039551232891881,0.5535596109602693,6,0.06,142920000.0,26198081.94348,10802.088976694842,2.693299539099646,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,5.994052420697274e-07,PASS,0.005021405920355272,2.8548401506054453e-25,SOURCED_CURVE_PASS
b10_split_plus10,60.1333,forward,fatigue_robust_final,stiffness_based,10.0,0.4960448767108119,0.5456493643818932,5,0.06,119320000.0,25786868.169719998,10802.088976694842,2.6971482056283964,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,6.08025901944833e-07,PASS,0.00502858140032413,2.904512575214816e-25,SOURCED_CURVE_PASS
b10_split_plus10,60.1333,aft,fatigue_robust_final,stiffness_based,10.0,0.5039551232891881,0.45435063561810685,6,0.06,142920000.0,26198081.94348,10802.088976694842,2.210606289315618,62.0,10.0,Conservative design envelope: C=62 MPa from MAT-002 static shear strength and b=10,8.317407542107633e-08,PASS,0.0041214693529613225,2.626883845762654e-26,SOURCED_CURVE_PASS
b9_split_minus10,60.1333,forward,fatigue_robust_final,stiffness_based,-10.0,0.4960448767108119,0.4464403890397307,5,0.06,119320000.0,25786868.169719998,10802.088976694842,2.2067576227868693,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",1.6640956720974218e-06,PASS,0.004114293872992468,2.5721668598990943e-26,SOURCED_CURVE_PASS
b9_split_minus10,60.1333,aft,fatigue_robust_final,stiffness_based,-10.0,0.5039551232891881,0.5535596109602693,6,0.06,142920000.0,26198081.94348,10802.088976694842,2.693299539099646,62.0,9.0,"Estimated conservative envelope: measured Saertex VU 90079 R=-1 C_shear=78 MPa, b=9.709 rounded down to C=62 MPa, b=9",9.998813848856703e-06,PASS,0.005021405920355272,2.8548401506054453e-25,SOURCED_CURVE_PASS
